experiment_name,model_name,accuracy,accuracy_interval_lower,accuracy_interval_upper,precision,precision_interval_lower,precision_interval_upper,recall,recall_interval_lower,recall_interval_upper,f1_score,f1_score_interval_lower,f1_score_interval_upper
experiment #348,Decision Tree,0.7299338999055713,0.7645855425816083,0.7821591162620628,0.8233766233766234,0.6922543059740354,0.7143642248784243,0.8086734693877551,0.6938144389386005,0.7148858602319503,0.8159588159588159,0.6934750080902854,0.7131574073881259
experiment #349,SVM,0.9792256846081208,0.9770867184408888,0.9858957689864396,0.9798488664987406,0.9738237174663986,0.9857016285375964,0.9923469387755102,0.9639812376021986,0.9791237102819864,0.9860583016476552,0.9695732289997298,0.9813325170764292
experiment #349,Decision Tree,0.9716713881019832,0.9678203092418616,0.9770311370612376,0.9784263959390864,0.9567322550274696,0.9711485849191486,0.9834183673469388,0.9555990826666488,0.9724390362055942,0.9809160305343512,0.957657019464412,0.9698490910299687
experiment #350,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #350,Decision Tree,0.7988668555240793,0.8106582365471175,0.8218224140217736,0.8636942675159236,0.7520155404953827,0.7661435843536554,0.8647959183673469,0.7489251070793952,0.7707687873131626,0.864244741873805,0.7511403342296163,0.766702451392427
experiment #351,SVM,0.9792256846081208,0.97511190809308,0.9844736395760718,0.978643216080402,0.9717797980059724,0.9848645080642072,0.9936224489795918,0.9609160885368456,0.9760152154875448,0.9860759493670886,0.966945146036084,0.9793748805679084
experiment #351,Decision Tree,0.9782813975448535,0.97535254355667,0.9827221434640524,0.9871959026888604,0.964027434353501,0.9776549855103104,0.9834183673469388,0.9711418849283155,0.9778861789520372,0.9853035143769968,0.9678527062654868,0.9773363593696274
experiment #352,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #352,Decision Tree,0.7573182247403211,0.7688859211783923,0.7876750518215723,0.8426527958387516,0.6978757691304469,0.7223463338639411,0.826530612244898,0.7002294032889665,0.7311297249825596,0.8345138441725692,0.6991255046000675,0.7255833732033341
experiment #353,SVM,0.980169971671388,0.9775010474652795,0.9858595117956968,0.979874213836478,0.9746996105512472,0.9855434522897684,0.9936224489795918,0.9641991725198126,0.9791595824709712,0.986700443318556,0.9700941810703124,0.9812928813729468
experiment #353,Decision Tree,0.9792256846081208,0.9690550702132508,0.976175874609662,0.990979381443299,0.9568017838442808,0.9737368183225724,0.9808673469387756,0.9592927450259466,0.9670418382694148,0.985897435897436,0.959497386035541,0.968483723583234
experiment #354,SVM,0.9745042492917848,0.9665737606748224,0.9763916065185292,0.9701863354037268,0.9695384116614062,0.9806071290609494,0.9961734693877552,0.9411234324682524,0.9584378926650836,0.9830081812460668,0.9547192143129688,0.968230002375373
experiment #354,Decision Tree,0.980169971671388,0.9734590782398868,0.9849943939575668,0.9847522236340532,0.9610219389485763,0.98086876524892,0.9885204081632653,0.9689417711102676,0.98132807313934,0.986632718014004,0.9654134254272392,0.9803511162577816
experiment #355,SVM,0.9782813975448535,0.974274346746132,0.985310487579937,0.978616352201258,0.9715675105811598,0.985506167231194,0.9923469387755102,0.9591021097015692,0.9773368140655856,0.9854338188727042,0.9657414221601536,0.9805074335362148
experiment #355,Decision Tree,0.9820585457979226,0.97144830728573,0.9851190858019754,0.9847908745247148,0.9593561955486968,0.9810199126492568,0.9910714285714286,0.965407535676539,0.9811586048693648,0.9879211697393516,0.9627182920366716,0.98050160293328
experiment #356,SVM,0.967894239848914,0.9619066322407231,0.9674609891167688,0.9606879606879608,0.9666378563751548,0.9751195805386684,0.9974489795918368,0.9307132630795836,0.9417482854342436,0.9787234042553192,0.9479752411919182,0.955726946456216
experiment #356,Decision Tree,0.9811142587346552,0.9741533516808512,0.9846789056933328,0.986005089058524,0.963968723547362,0.9809381749285316,0.9885204081632653,0.9670983635911712,0.9804921501643604,0.9872611464968152,0.9661391270415024,0.9798843771280644
experiment #357,SVM,0.9792256846081208,0.9769138814502144,0.9864481044969268,0.978643216080402,0.9739596875460584,0.986272296634451,0.9936224489795918,0.963598992048122,0.979754316319568,0.9860759493670886,0.9693246603924354,0.9820630544649191
experiment #357,Decision Tree,0.9811142587346552,0.9745233499223814,0.9846862659423686,0.986005089058524,0.9658048045225206,0.9821777201461616,0.9885204081632653,0.9649928617460956,0.9804488281342516,0.9872611464968152,0.9664463858791528,0.979893885218295
experiment #358,SVM,0.7686496694995278,0.91226032466857,0.9245624452426192,0.7619047619047619,0.8938116393307484,0.9103258948133278,1.0,0.8679501759770223,0.8913464337547068,0.8648648648648649,0.8807259663045435,0.8986561162209616
experiment #358,Decision Tree,0.9773371104815864,0.9732464428210288,0.9859653130729684,0.9785894206549118,0.962040843424703,0.9829586942799706,0.9910714285714286,0.9669654760704504,0.9818751411019756,0.9847908745247148,0.9650369720835132,0.9815813658797772
experiment #359,SVM,0.9792256846081208,0.9760624131301756,0.98616821068835,0.978643216080402,0.9724376791383192,0.9865523034408936,0.9936224489795918,0.962909310016386,0.9787099948624975,0.9860759493670886,0.9682442069714656,0.9816518616396976
experiment #359,Decision Tree,0.9792256846081208,0.9722027394275772,0.9820983626874852,0.9847328244274808,0.96123604223685,0.9776997374217898,0.9872448979591836,0.9650393402840722,0.9766152810267096,0.9859872611464968,0.9636112889923558,0.9764917640430152
experiment #360,SVM,0.7403210576015109,0.8617328698842357,0.8787778837627307,0.7403210576015109,0.8477590111654599,0.8627296076271421,1.0,0.7677715154928589,0.8083705261939137,0.8507867607162235,0.795164071106109,0.8292007527074836
experiment #360,Decision Tree,0.9773371104815864,0.9732311359381718,0.9848492578272096,0.9822335025380712,0.9623176684442192,0.982169986264372,0.9872448979591836,0.966981781205192,0.9791423058388656,0.9847328244274808,0.9650094185669932,0.9800734397889862
experiment #361,SVM,0.980169971671388,0.9766859908974506,0.985917711353147,0.979874213836478,0.9730295574715898,0.9857214533275128,0.9936224489795918,0.9638966374203364,0.978943610111062,0.986700443318556,0.9690649404117844,0.9813574650565758
experiment #361,Decision Tree,0.9811142587346552,0.973850102581174,0.9853609399697412,0.9835443037974684,0.9633065796489548,0.981871385331723,0.9910714285714286,0.9676115969548624,0.9807347123114176,0.9872935196950444,0.965827464208698,0.980746508947953
experiment #362,SVM,0.7403210576015109,0.7190934208124559,0.7309447430424502,0.7403210576015109,0.4710870633145554,0.5360408491183537,1.0,0.4938296155223462,0.507220007158228,0.8507867607162235,0.4451650060505609,0.4648359638375555
experiment #362,Decision Tree,0.9763928234183192,0.9529698821533442,0.9639320688399858,0.98343949044586,0.9349955335575836,0.9545085622678214,0.9846938775510204,0.9401460524197884,0.9535749437785296,0.9840662842574888,0.9385412353525012,0.9526429876111148
experiment #363,SVM,0.980169971671388,0.9754836763969762,0.9848580149394722,0.979874213836478,0.9718262463301428,0.9859380041674892,0.9936224489795918,0.961654957219699,0.9762708946520314,0.986700443318556,0.9674761584305036,0.9798673845977358
experiment #363,Decision Tree,0.9792256846081208,0.97147367203774,0.9828245767049928,0.981060606060606,0.958993876485008,0.9775554301690486,0.9910714285714286,0.9656299840193436,0.9789257377031878,0.9860406091370558,0.9627631266919386,0.9775199976261872
experiment #364,SVM,0.7403210576015109,0.7148759492577825,0.7374235121681902,0.7403210576015109,0.3893273281757178,0.4662973941705231,1.0,0.4901125129079371,0.4999025513113294,0.8507867607162235,0.4288711323626076,0.4483836212241156
experiment #364,Decision Tree,0.9792256846081208,0.9475482962802212,0.9629357070011572,0.9872122762148338,0.9272295991731162,0.951004559666002,0.9846938775510204,0.934760721882114,0.9546468386032952,0.9859514687100894,0.9316857968892202,0.951551603026616
experiment #365,SVM,0.980169971671388,0.9771863234622292,0.9846633751503188,0.979874213836478,0.973460738915958,0.9843988185655344,0.9936224489795918,0.9640907818819132,0.9777603644252392,0.986700443318556,0.969727269579883,0.97969887723347
experiment #365,Decision Tree,0.975448536355052,0.97401606787821,0.9844366909761608,0.9821882951653944,0.96490332342208,0.9810535957533546,0.9846938775510204,0.9650072940324064,0.9804002518241494,0.98343949044586,0.9658279512884186,0.979572946452574
experiment #366,SVM,0.9169027384324836,0.947021674907986,0.9570436673183575,0.9,0.9624017999982784,0.9691561875747966,0.9987244897959184,0.8987543957230323,0.9193443523970902,0.946795646916566,0.92541057887545,0.940475371725172
experiment #366,Decision Tree,0.9763928234183192,0.9734225163022716,0.9869198883772592,0.98343949044586,0.9621617001947432,0.9831950336884556,0.9846938775510204,0.9671892490971112,0.9843483455862176,0.9840662842574888,0.9652517518224354,0.9828754911804766
experiment #367,SVM,0.980169971671388,0.9761001155911184,0.9857510097075938,0.979874213836478,0.9729137641307686,0.9862436622891506,0.9936224489795918,0.96261118371959,0.9777906974809614,0.986700443318556,0.9682834626357087,0.981075308362709
experiment #367,Decision Tree,0.9811142587346552,0.9730622694343138,0.9835036969672272,0.9884910485933504,0.962367893950548,0.980605827949138,0.985969387755102,0.9656860808235462,0.9779687086140576,0.9872286079182632,0.9647321333559262,0.9783013976002894
experiment #368,SVM,0.8073654390934845,0.9226563177748008,0.9364548567445846,0.7935222672064778,0.947979805039318,0.9591662039573944,1.0,0.8510796815215649,0.8771240664186712,0.8848758465011287,0.886631787691672,0.9089101530269932
experiment #368,Decision Tree,0.9763928234183192,0.9755597604647428,0.986668009981453,0.9822109275730624,0.9663905639019564,0.9816526173033846,0.985969387755102,0.9686675977475016,0.9846070560351348,0.9840865690642904,0.9679230310317418,0.982563348639803
experiment #369,SVM,0.980169971671388,0.9766913698601454,0.9862911175671828,0.979874213836478,0.9732048246276762,0.9863503846621844,0.9936224489795918,0.9636895780505946,0.97941536983359,0.986700443318556,0.9690730934612136,0.9818434381435254
experiment #369,Decision Tree,0.9782813975448535,0.9738477364695124,0.98536259273832,0.983481575603558,0.9664385186495132,0.9819102934747532,0.9872448979591836,0.9625486859139846,0.9824150359294972,0.9853596435391472,0.9654009329671084,0.9808294759732564
experiment #370,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #370,Decision Tree,0.9763928234183192,0.9726488736161372,0.9858088786398104,0.98343949044586,0.961719147663926,0.9831809189209092,0.9846938775510204,0.965816704341144,0.9810452470191086,0.9840662842574888,0.9642660210176696,0.9813111311363064
experiment #371,SVM,0.9792256846081208,0.975062844901825,0.9856562049251892,0.978643216080402,0.9712293340293816,0.986207996385811,0.9936224489795918,0.9616035493877138,0.9775445302358056,0.9860759493670886,0.9669263531606038,0.9809494166139772
experiment #371,Decision Tree,0.9848914069877244,0.9732836916011608,0.9829063429959786,0.9885496183206108,0.9621609870077878,0.9782881037052976,0.9910714285714286,0.9666378199825938,0.9787265942046224,0.9898089171974522,0.965062926809615,0.977581976704521
experiment #372,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #372,Decision Tree,0.9735599622285176,0.9749868672996987,0.9876218283524753,0.9858611825192802,0.9656837195953316,0.98450527603744,0.9783163265306124,0.9678836524750744,0.9842099555279302,0.9820742637644048,0.9671825216814268,0.9837753525115228
experiment #373,SVM,0.980169971671388,0.9771365897816336,0.985848037674942,0.979874213836478,0.9736126252436192,0.9859729697359364,0.9936224489795918,0.9642158430996424,0.9788836581614484,0.986700443318556,0.9696711126464524,0.9812514688166478
experiment #373,Decision Tree,0.980169971671388,0.9771857479494428,0.984664664006187,0.9847522236340532,0.9687742182701944,0.9786751455873162,0.9885204081632653,0.9694017745565408,0.9836347694391404,0.986632718014004,0.9700038994913356,0.9799604690501768
experiment #374,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #374,Decision Tree,0.9792256846081208,0.9386375849129552,0.9533472922136988,0.9872122762148338,0.9192916857868024,0.9377077341848776,0.9846938775510204,0.9186073893991042,0.9414426990249654,0.9859514687100894,0.9193552849223064,0.9388932889108412
experiment #375,SVM,0.9792256846081208,0.9756153155479714,0.98397023212118,0.978643216080402,0.9723365639341414,0.9844060857127592,0.9936224489795918,0.9611901248523722,0.9757357325489244,0.9860759493670886,0.967587045037958,0.9787277653201762
experiment #375,Decision Tree,0.9811142587346552,0.9708071165802706,0.9842479891728414,0.9847715736040608,0.9605452064145468,0.9801204576287552,0.9897959183673468,0.9620394334170196,0.9796352259231812,0.9872773536895676,0.9616981087628595,0.9793000440207492
experiment #376,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #376,Decision Tree,0.9773371104815864,0.9291726683873768,0.9443038091244822,0.9834605597964376,0.9053768765477244,0.9271046746874212,0.985969387755102,0.9074154194408196,0.9294798279596892,0.9847133757961783,0.9072176990270808,0.926997121128418
experiment #377,SVM,0.980169971671388,0.977351526074692,0.98525360286207,0.979874213836478,0.9735209711853232,0.9863230886638168,0.9936224489795918,0.9647201917477444,0.9771461885153708,0.986700443318556,0.9699723851644,0.9804387742981794
experiment #377,Decision Tree,0.9782813975448535,0.969356856217203,0.9781389528921884,0.9847133757961783,0.9566719241006464,0.9737875941494668,0.985969387755102,0.9603618812457012,0.972353987784484,0.9853409815168898,0.9599088222051771,0.971251124363351
experiment #378,SVM,0.7412653446647781,0.7672099598018228,0.7772684080692048,0.7410207939508506,0.8808699182960869,0.8848998861004886,1.0,0.5449524467749975,0.5637294704363316,0.8512486427795874,0.5146571401554246,0.5478266793836034
experiment #378,Decision Tree,0.9735599622285176,0.974679133798259,0.9868017664407108,0.9784810126582278,0.9635031994220123,0.9840982807718456,0.985969387755102,0.9693771835057494,0.9829170284239191,0.9822109275730624,0.9669480624050484,0.982680517188552
experiment #379,SVM,0.980169971671388,0.9758699310665618,0.9852271905941008,0.979874213836478,0.9722843507907194,0.9858974637112164,0.9936224489795918,0.962600705883376,0.9768011808467424,0.986700443318556,0.96799288084263,0.9803783597992533
experiment #379,Decision Tree,0.9773371104815864,0.9755813809788022,0.9862711710060748,0.9834605597964376,0.9649797887303226,0.982125761706899,0.985969387755102,0.9701965606190572,0.9833131473400332,0.9847133757961783,0.9680711094489568,0.9820217676414352
experiment #380,SVM,0.7412653446647781,0.7953675912644677,0.8057602041487365,0.7410207939508506,0.8889447403180777,0.8968039305500304,1.0,0.5992627287952371,0.6206740959064426,0.8512486427795874,0.6050768867180667,0.6365847270324083
experiment #380,Decision Tree,0.9745042492917848,0.978802741961308,0.9883363956069056,0.9785082174462706,0.9692796078783776,0.9860522425388654,0.9872448979591836,0.9748102651929776,0.9841774052034168,0.9828571428571428,0.9723230324512012,0.9846612209309148
experiment #381,SVM,0.980169971671388,0.9761801593705288,0.9849155356039694,0.979874213836478,0.9729062686973818,0.9853783022036496,0.9936224489795918,0.9622338018197462,0.9771728889838288,0.986700443318556,0.9683564508188952,0.979994409607626
experiment #381,Decision Tree,0.9773371104815864,0.976828614289048,0.9850239376958292,0.981012658227848,0.966911881887629,0.982388224622342,0.9885204081632653,0.9713329596924564,0.9797523307924756,0.9847522236340532,0.9696900459874996,0.9802976472049733
experiment #382,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #382,Decision Tree,0.9792256846081208,0.9758338174141212,0.9852682976481176,0.983502538071066,0.9654256847455176,0.9826796954604676,0.9885204081632653,0.9698449822814234,0.980760569655416,0.986005089058524,0.9684308447584694,0.980615027462874
experiment #383,SVM,0.9792256846081208,0.9758057956932836,0.9849139674768128,0.978643216080402,0.9726510710017188,0.9852336873986236,0.9936224489795918,0.9620024003969104,0.976664192215561,0.9860759493670886,0.967872770658796,0.9799684583697692
experiment #383,Decision Tree,0.9848914069877244,0.9753157467223328,0.9850287979864448,0.9897959183673468,0.9649798082310048,0.9802234588493632,0.9897959183673468,0.969034732546018,0.9825185594569548,0.9897959183673468,0.9677094522538202,0.9803925848552048
experiment #384,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #384,Decision Tree,0.9716713881019832,0.9764101154360314,0.9880882260413022,0.9858247422680412,0.9664667200451676,0.9837728566846008,0.9757653061224488,0.9714181529962884,0.9858165817951988,0.9807692307692308,0.969187191392974,0.984372102593802
experiment #385,SVM,0.980169971671388,0.9768643729433616,0.9861195411701308,0.979874213836478,0.973021307368659,0.9865921691014916,0.9936224489795918,0.9640940317646912,0.9790054694964,0.986700443318556,0.9693194557283756,0.98161075378883
experiment #385,Decision Tree,0.9792256846081208,0.9785617561330858,0.9855592268536818,0.990979381443299,0.9708428261689576,0.9821215301646364,0.9808673469387756,0.9712948837598776,0.9818213269415276,0.985897435897436,0.9718486425180172,0.9810179315911464
experiment #386,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #386,Decision Tree,0.9726156751652504,0.915860526314586,0.9364474952283752,0.9821200510855684,0.8893422811792171,0.9156250604261544,0.9808673469387756,0.8881964833989143,0.9203933150826804,0.9814932992980216,0.8893129127044631,0.9168949519731844
experiment #387,SVM,0.9792256846081208,0.9752089717438998,0.9847546477589004,0.978643216080402,0.9718147349202408,0.9850806398203172,0.9936224489795918,0.961222507054954,0.9764495377101772,0.9860759493670886,0.9670809473593784,0.9797553482428848
experiment #387,Decision Tree,0.9811142587346552,0.974842967688029,0.9817229987135117,0.9847715736040608,0.9647659754533155,0.9762899371491623,0.9897959183673468,0.9671458036869658,0.9784615243606618,0.9872773536895676,0.9670109971329828,0.9760570318361634
experiment #388,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #388,Decision Tree,0.9792256846081208,0.9149878841408642,0.9327982556030456,0.9822784810126582,0.8849367924827063,0.9125678971030652,0.9897959183673468,0.8925405842999452,0.9150070448668808,0.9860228716645488,0.8897565902549347,0.9117901388444708
experiment #389,SVM,0.9792256846081208,0.9771539581659932,0.9854518841138517,0.9798488664987406,0.9738148587311362,0.9855437442655236,0.9923469387755102,0.9637450968498288,0.9786191102936151,0.9860583016476552,0.9696447279231666,0.9807512017669122
experiment #389,Decision Tree,0.975448536355052,0.970331071477734,0.982078958126004,0.9846547314578004,0.9611666726398386,0.977767698394414,0.9821428571428572,0.9602135605713612,0.9757822482271452,0.983397190293742,0.9609298477564352,0.976432893312738
experiment #390,SVM,0.7412653446647781,0.7793400811636616,0.7900717674649363,0.7410207939508506,0.8856525977069858,0.8900710827130829,1.0,0.5684503759391429,0.5890060510761078,0.8512486427795874,0.5561394750038596,0.5886902940364257
experiment #390,Decision Tree,0.9792256846081208,0.9761947612814144,0.986414647713842,0.983502538071066,0.966342768765756,0.9820323464934712,0.9885204081632653,0.9707011762992336,0.983327039119242,0.986005089058524,0.968844670673954,0.9822063780627172
experiment #391,SVM,0.9792256846081208,0.9746405253506222,0.985696885927332,0.978643216080402,0.9715774359345448,0.9855743474534489,0.9936224489795918,0.9600051279154448,0.9783913177211464,0.9860759493670886,0.9662453693535454,0.9810547151746128
experiment #391,Decision Tree,0.9811142587346552,0.9783063142912152,0.9865672456474376,0.9835443037974684,0.9682879106415152,0.9829676542526664,0.9910714285714286,0.9726907269064272,0.9847952447931108,0.9872935196950444,0.971608333863242,0.982421108396255
experiment #392,SVM,0.7403210576015109,0.7810721123190214,0.7932518167746763,0.7403210576015109,0.886332324079103,0.891392098198301,1.0,0.5723137994341755,0.5947994903261732,0.8507867607162235,0.5621721215254402,0.5980417702014523
experiment #392,Decision Tree,0.9726156751652504,0.9773587108330904,0.9863813469476996,0.9760403530895334,0.9680095256021666,0.983527990477734,0.9872448979591836,0.9712864749743836,0.9825232053228744,0.9816106531388712,0.970355847692911,0.9820963626674656
experiment #393,SVM,0.980169971671388,0.9764725809174486,0.984243615537236,0.979874213836478,0.9733234204431108,0.9847665133503904,0.9936224489795918,0.96210157456989,0.9765480356236632,0.986700443318556,0.9687046815366338,0.979116805830028
experiment #393,Decision Tree,0.9763928234183192,0.9724243553120814,0.9871619057001524,0.9773584905660376,0.9633288892018582,0.984733955331171,0.9910714285714286,0.9629917995774272,0.983157308755462,0.9841671944268524,0.9637026359318668,0.9831430433503484
experiment #394,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #394,Decision Tree,0.9773371104815864,0.9773069925421332,0.9890788547311128,0.9896907216494846,0.9693011640831356,0.9859745228805066,0.979591836734694,0.969476982878833,0.9875900069105076,0.9846153846153848,0.9701344245856056,0.9857181804693952
experiment #395,SVM,0.9792256846081208,0.9755026385969738,0.9852164112300404,0.978643216080402,0.9720482704012776,0.9858638238533404,0.9936224489795918,0.9618444684846814,0.9768214815781526,0.9860759493670886,0.9674890354654052,0.980361856110204
experiment #395,Decision Tree,0.9848914069877244,0.9743765685882948,0.9863424812387196,0.9873096446700508,0.9631895350661832,0.9839062237595204,0.9923469387755102,0.9684053545441832,0.9824156989516436,0.989821882951654,0.9665190712854882,0.9820808952782496
experiment #396,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #396,Decision Tree,0.9688385269121812,0.9780574653200718,0.9887036004144932,0.987029831387808,0.9691229731772488,0.9839567365468744,0.9706632653061223,0.9728196905583766,0.987405083173858,0.9787781350482316,0.9712937908130532,0.9851991757039018
experiment #397,SVM,0.980169971671388,0.9771062758913148,0.985500279731612,0.979874213836478,0.9732486484964424,0.9856476953472274,0.9936224489795918,0.964266517904576,0.9785791762499162,0.986700443318556,0.9696390161098384,0.9807992005064328
experiment #397,Decision Tree,0.9811142587346552,0.9817339018703732,0.9888036021421815,0.9922680412371134,0.9758098910091256,0.9852440458597868,0.9821428571428572,0.9747681747959304,0.9870044628647298,0.9871794871794872,0.9759520382734888,0.9853078353493911
experiment #398,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #398,Decision Tree,0.980169971671388,0.9073921612022462,0.9222615107312704,0.9835234474017744,0.8789399628748857,0.8968821507544114,0.9897959183673468,0.8761005508693899,0.9012887955036412,0.9866497139224412,0.878001446245554,0.8982103011525354
experiment #399,SVM,0.9792256846081208,0.975586719800602,0.985132330026412,0.978643216080402,0.9725891265002912,0.9857906518604992,0.9936224489795918,0.961473200885856,0.9767119047155668,0.9860759493670886,0.9675651664350876,0.9802485405645128
experiment #399,Decision Tree,0.983947119924457,0.9726677852016749,0.9827639656989208,0.9897828863346104,0.9609149468102944,0.977701838139592,0.9885204081632653,0.9665987700394932,0.978737589296662,0.9891512444160816,0.9643113823073756,0.9774103738463864
experiment #400,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #400,Decision Tree,0.9735599622285176,0.8954423185922635,0.9100340162509796,0.9846153846153848,0.8637916598067704,0.8819047147071796,0.979591836734694,0.8580481163083026,0.8851845166179287,0.9820971867007672,0.8615538284355038,0.8822099990062584
experiment #401,SVM,0.980169971671388,0.9766102555115728,0.9856175149346228,0.979874213836478,0.9732529230161076,0.9858552249840196,0.9936224489795918,0.9629715064364568,0.9786519599662468,0.986700443318556,0.9689245297553426,0.9809570819978928
experiment #401,Decision Tree,0.9773371104815864,0.971087895563937,0.97830255277219,0.9846938775510204,0.9616247497294462,0.9730480215793664,0.9846938775510204,0.9609074557831092,0.971635221621836,0.9846938775510204,0.9619964266005137,0.9714358325554404
experiment #402,SVM,0.7412653446647781,0.7944362165581788,0.8021675570267269,0.7410207939508506,0.8917859543061073,0.8950635977529342,1.0,0.5981512377923237,0.6125186968481993,0.8512486427795874,0.6033398972075154,0.6249780888551898
experiment #402,Decision Tree,0.9735599622285176,0.9777401567077868,0.9860027544453324,0.9760705289672544,0.9678871915591244,0.9828115611809458,0.9885204081632653,0.9724662924759506,0.982322701712685,0.982256020278834,0.9708923591779116,0.9816257125344514
experiment #403,SVM,0.980169971671388,0.9755846263674924,0.9851329967733572,0.979874213836478,0.9720428833242916,0.9853701976061022,0.9936224489795918,0.9620621911895504,0.9770804418108748,0.986700443318556,0.9675988761079274,0.980266184631667
experiment #403,Decision Tree,0.9792256846081208,0.9769328372330972,0.986810787263104,0.9822784810126582,0.9657587396904836,0.9823239538718296,0.9897959183673468,0.9736960843850716,0.9840138690587774,0.9860228716645488,0.9699635208344202,0.9827222809683688
experiment #404,SVM,0.7403210576015109,0.7923576132004957,0.8038545350321968,0.7403210576015109,0.890994076849593,0.8957222192102654,1.0,0.5934709521384696,0.6163874356610948,0.8507867607162235,0.5957899693364467,0.6306749222892171
experiment #404,Decision Tree,0.9688385269121812,0.9800935923802744,0.9900715465432908,0.9676214196762142,0.971225749897534,0.9885034582505504,0.9910714285714286,0.9762762125376292,0.9862347528029076,0.9792060491493384,0.974016129784504,0.986936900699619
experiment #405,SVM,0.9792256846081208,0.97677867596804,0.9862052381454524,0.978643216080402,0.9734383465416312,0.9861638686307064,0.9936224489795918,0.9634425865392534,0.9796623613449316,0.9860759493670886,0.9691642760031812,0.9817397747992294
experiment #405,Decision Tree,0.9782813975448535,0.9758057956932836,0.9849139674768128,0.9762202753441802,0.968094652273871,0.9849110759793188,0.9948979591836736,0.9669309830120524,0.9770723570561533,0.98547062539482,0.9681872954451106,0.980024998439338
experiment #406,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #406,Decision Tree,0.9745042492917848,0.9773476161851888,0.9879068689594416,0.9909208819714656,0.9685657035659436,0.9843435424127508,0.9744897959183674,0.9712755445228032,0.9850101651032768,0.9826366559485532,0.97030834736966,0.9841373815876168
experiment #407,SVM,0.980169971671388,0.9763130304841064,0.9855373814715236,0.979874213836478,0.9735702427476638,0.9860678222487842,0.9936224489795918,0.962374871406365,0.9775333444376773,0.986700443318556,0.9685118304799526,0.9808061250540224
experiment #407,Decision Tree,0.9848914069877244,0.977911449693491,0.9896057597083706,0.9923076923076924,0.9679910927444616,0.9878234921226804,0.9872448979591836,0.9734891519678182,0.986253671389687,0.989769820971867,0.9711986577339474,0.9863135701183344
experiment #408,SVM,0.7403210576015109,0.7439257136872662,0.7450267419962947,0.7403210576015109,0.3719628568436331,0.3725133709981473,1.0,,,0.8507867607162235,0.4265809864735921,0.4269428859235195
experiment #408,Decision Tree,0.9669499527856468,0.9797216936685746,0.9893092297540456,0.9934123847167324,0.9717828675168412,0.9857393438205162,0.9617346938775512,0.9738732067117072,0.9878708906859388,0.9773169151004536,0.9734159196107874,0.9859845748294168
